TENSAO,CORRENTE
47.7,0.30262
29.625,0.30881
191.2875,0.29419
48.0375,0.30769
30.9375,0.30544
24.1125,0.30544
48.8625,0.29756
36.9375,0.30487
24.75,0.30262
64.575,0.30375
37.3125,0.306
29.55,0.29925
66.675,0.29869
37.65,0.30319
29.7375,0.29925
161.25,0.23175
39.6,0.3105
29.85,0.29869
248.9625,0.171
48.3375,0.30206
30.4875,0.306
24.3,0.29756
48.9375,0.30769
37.1625,0.30262
24.975,0.30769
65.325,0.30038000000000004
37.35,0.29925
29.55,0.306
66.9375,0.30262
37.575,0.30319
29.8875,0.306
200.1,0.15805999999999998
39.975,0.29869
29.8875,0.30094
243.8625,0.20025
48.45,0.29587
30.6,0.29813
24.4125,0.30094
49.125,0.30544
37.275,0.29813
25.35,0.30544
65.925,0.29644000000000004
37.4625,0.30656
29.775,0.30038000000000004
69.4125,0.29531
38.025,0.29869
30.0,0.3015
252.375,0.12263
48.2625,0.30262
30.225,0.30206
44.175,0.30094
48.7125,0.3015
36.4125,0.29756
24.75,0.30544
52.7625,0.29644000000000004
37.425,0.30544
28.95,0.30262
66.1125,0.29813
37.575,0.30431
29.7375,0.29981
95.175,0.297
38.0625,0.30319
29.7375,0.30431
252.0375,0.13105999999999998
48.15,0.30431
30.1125,0.30544
24.3,0.30881
48.5625,0.30375
36.7875,0.30544
24.7875,0.30487
65.1375,0.30431
37.3125,0.30431
29.475,0.29813
67.3125,0.30038000000000004
37.5375,0.30262
29.5875,0.30262
252.075,0.1215
47.4375,0.29531
29.7375,0.30262
196.6125,0.2925
48.3,0.29981
33.225,0.30319
24.6375,0.29363
50.3625,0.30206
37.4625,0.29925
29.025,0.29644000000000004
66.15,0.29869
37.5,0.30431
29.8875,0.30656
105.6375,0.29081
38.9625,0.30656
29.925,0.29925
251.4375,0.13669
48.4125,0.30431
30.3,0.297
24.5625,0.30094
48.7875,0.29925
37.05,0.30206
24.7875,0.29925
62.8125,0.30038000000000004
37.3125,0.29756
29.475,0.30206
66.6,0.30038000000000004
37.65,0.3015
29.85,0.3015
141.6375,0.26156
39.3,0.29925
29.8875,0.30262
250.35,0.14569
48.2625,0.29587
30.15,0.30206
24.375,0.30262
48.375,0.29644000000000004
36.225,0.30487
24.45,0.29756
50.775,0.29531
37.1625,0.30544
28.2,0.29925
65.7375,0.30206
37.2375,0.29869
29.475,0.29925
77.6625,0.29419
37.725,0.3015
29.625,0.29531
251.8875,0.12038
47.7,0.29869
29.775,0.30319
212.5875,0.27956
48.075,0.29869
30.75,0.30487
24.225,0.30094
48.825,0.30319
36.825,0.30431
24.6375,0.29813
63.6,0.29756
37.1625,0.29756
29.1,0.30206
66.0,0.29194000000000003
37.35,0.30262
29.55,0.30656
94.8,0.29475
38.0625,0.306
29.7,0.30206
252.0375,0.12038
47.9625,0.30825
29.7375,0.29981
102.9,0.29925
48.225,0.30262
31.125,0.30262
24.3375,0.30769
48.975,0.30431
37.05,0.3015
24.8625,0.30375
65.2875,0.29925
37.2375,0.30206
29.325,0.30825
67.05,0.30544
37.575,0.29981
29.85,0.30487
250.5,0.11813
41.475,0.29981
29.925,0.30544
247.6875,0.17213
48.4875,0.30262
30.3,0.297
24.375,0.29925
49.05,0.29419
37.2375,0.30094
25.0125,0.29025
65.4375,0.29644000000000004
37.6875,0.29475
29.7375,0.29981
67.95,0.29869
37.9125,0.29756
29.925,0.29981
252.3,0.11644000000000003
48.1125,0.29587
30.15,0.29813
27.2625,0.30262
48.825,0.30206
36.825,0.3015
24.7125,0.30544
64.4625,0.30712
37.5375,0.29813
29.7,0.30038000000000004
70.35,0.297
38.025,0.30431
29.9625,0.30375
252.1125,0.12938
48.525,0.29813
30.675,0.30431
24.375,0.297
49.875,0.29981
37.3875,0.306
29.2875,0.30825
67.3875,0.30206
37.8,0.30994
29.9625,0.30431
252.1875,0.11869
48.525,0.29925
30.525,0.30431
24.525,0.3015
50.4375,0.30375
37.6125,0.30038000000000004
29.775,0.30994
71.0625,0.29756
38.5875,0.30544
30.1125,0.30769
223.0125,0.2835
49.125,0.3015
37.2,0.30769
25.2375,0.30544
67.0125,0.306
37.875,0.30712
30.15,0.30994
252.2625,0.12038
49.0125,0.30825
31.6875,0.31219
24.825,0.30769
66.1125,0.30544
37.9875,0.306
30.15,0.30994
252.4875,0.11756
49.0875,0.30994
31.425,0.31106
24.9375,0.30769
66.525,0.30769
38.2125,0.30881
30.2625,0.31444
252.4875,0.11644000000000003
49.275,0.30262
32.0625,0.30994
25.0875,0.31331
67.575,0.31725
38.2125,0.31106
30.3,0.31106
252.15,0.13781
49.6875,0.31331
37.5,0.3105
27.15,0.30375
68.7375,0.30712
38.925,0.30375
30.7125,0.30262
51.675,0.30656
50.625,0.30038000000000004
38.5125,0.30881
30.5625,0.3105
252.75,0.11756
49.875,0.31387
34.425,0.30431
27.1125,0.30994
69.15,0.30544
39.3375,0.306
30.9,0.31106
25.2,0.31387
53.6625,0.30938000000000004
38.7375,0.30938000000000004
30.75,0.31331
250.5,0.153
50.475,0.31106
38.625,0.31444
30.75,0.30656
142.05,0.27338
50.1375,0.3105
32.55,0.30656
26.1375,0.31106
69.525,0.30881
39.525,0.3105
31.05,0.31612
25.3875,0.30769
56.85,0.3105
38.9625,0.32062
30.9375,0.30994
236.775,0.2565
50.8125,0.31781
38.85,0.31163
30.9375,0.31612
253.0125,0.11981
50.5875,0.31331
38.2125,0.324
30.45,0.32006
94.0125,0.31331
49.9875,0.32062
32.025,0.324
26.2875,0.32062
70.2375,0.31163
40.0875,0.30881
31.2,0.31163
25.5,0.31669
69.4125,0.31612
39.4125,0.31837
31.1625,0.32344
25.5,0.32287
57.2625,0.3195
39.375,0.32006
31.275,0.31894
25.5375,0.31275
53.85,0.32062
39.4125,0.31387
31.2375,0.31894
26.1375,0.31725
53.55,0.31331
39.5625,0.31894
31.3875,0.31781
25.8,0.31781
54.3,0.31669
39.5625,0.32062
31.35,0.31894
25.65,0.324
63.2625,0.31669
39.7875,0.31894
31.575,0.31387
25.7625,0.32119000000000003
70.125,0.31556
40.0875,0.31781
31.7625,0.32456
26.175,0.32175
71.475,0.31331
41.9625,0.32062
32.7,0.32344
30.0,0.32344
94.725,0.31669
51.4875,0.32062
39.375,0.32456
31.5375,0.32287
253.4625,0.12038
52.05,0.31612
39.9,0.3195
31.6125,0.31781
25.9125,0.31556
70.0875,0.3195
40.6875,0.32344
32.625,0.32119000000000003
30.9375,0.32794
240.4875,0.12488
52.3125,0.3195
40.2375,0.32906
32.025,0.32006
26.2125,0.3195
72.1875,0.33244
42.6375,0.32231
37.4625,0.32062
31.9875,0.32006
252.4875,0.14456
53.4375,0.32231
40.725,0.31781
32.475,0.32681
29.925,0.32175
235.4625,0.12488
53.0625,0.31556
40.8,0.32569000000000004
32.4,0.31837
27.15,0.32681
87.075,0.31556
52.95,0.31894
40.8,0.3195
32.5125,0.32006
27.075,0.3285
84.9375,0.32062
53.1,0.32287
41.025,0.32175
32.7375,0.32906
27.8625,0.3285
196.8375,0.15637
53.6625,0.32512
41.2125,0.32681
33.1875,0.32681
32.325,0.32738
253.95,0.14063
55.3125,0.324
42.2625,0.32681
40.2,0.32456
32.8125,0.32344
26.8125,0.32962
75.3375,0.32681
53.85,0.32456
41.4375,0.33244
33.0,0.33075
32.175,0.3285
254.4,0.126
56.325,0.33694
43.2,0.32456
41.25,0.33299999999999996
33.0,0.32906
27.525,0.33919
153.15,0.25425
54.7125,0.32512
42.1125,0.32738
38.2875,0.33187
33.075,0.32456
27.225,0.33187
86.8125,0.32794
54.825,0.33806
42.225,0.33356
36.3375,0.33075
33.3375,0.33244
27.45,0.33694
97.5375,0.3285
55.0875,0.33299999999999996
42.4125,0.32962
40.5375,0.33862
33.45,0.33187
27.8625,0.33356
251.3625,0.12094
56.025,0.33412
43.7625,0.34256
42.075,0.33187
33.6,0.33469
32.8875,0.33694
252.4125,0.16255999999999998
74.175,0.33131
55.05,0.33187
42.45,0.33299999999999996
34.2,0.33019
33.6375,0.33244
27.675,0.33919
87.4875,0.33975
55.8375,0.3375
43.2375,0.33525
42.2625,0.3375
33.825,0.33694
32.55,0.33975
252.7875,0.15805999999999998
76.575,0.33244
55.575,0.33581
42.7875,0.33975
35.55,0.33581
33.9,0.33244
28.5375,0.33131
255.1875,0.11869
58.725,0.33075
55.3875,0.33525
42.7875,0.33637
34.6875,0.34087
34.05,0.342
28.125,0.3375
255.15,0.11588
57.7875,0.33075
55.3125,0.33525
42.825,0.33862
34.9125,0.34031
34.05,0.34481
28.6125,0.33581
255.1875,0.12094
75.6375,0.33694
55.875,0.342
42.9375,0.34425
41.9625,0.34031
33.9375,0.33806
33.5625,0.34481
183.075,0.33919
82.6125,0.33919
56.7,0.34087
45.525,0.33525
42.975,0.34256
34.6125,0.34031
34.0125,0.34594
29.325,0.34312
253.05,0.15581
78.4125,0.34312
56.25,0.34256
43.5,0.34875
42.8625,0.34256
34.35,0.34312
34.05,0.34819
28.8,0.34425
254.625,0.14569
78.6,0.34594
56.5875,0.34369
44.1,0.34481
43.0875,0.34706
34.8,0.34369
34.2,0.3465
31.5375,0.34481
247.5375,0.22556
80.6625,0.34369
56.9625,0.34312
48.4875,0.34369
43.35,0.34594
38.175,0.34312
34.3875,0.34425
34.05,0.35325
32.2875,0.33975
232.8,0.1305
60.2625,0.34087
56.7,0.34819
43.65,0.34538
43.2,0.34144
34.725,0.34538
34.3875,0.34481
29.475,0.34256
252.7125,0.17381
79.9875,0.34312
57.1875,0.34144
46.8,0.33806
43.4625,0.34481
37.9875,0.34256
34.3125,0.34538
34.05,0.34706
30.4875,0.34087
235.35,0.12655999999999998
60.0,0.33806
56.6625,0.33862
43.6875,0.33862
43.1625,0.34369
34.5375,0.34425
34.275,0.34087
28.6125,0.34256
254.775,0.13669
78.9375,0.33581
56.7375,0.34312
44.55,0.33975
43.1625,0.34312
35.325,0.34819
34.1625,0.34538
33.4875,0.35719
200.9625,0.33244
103.1625,0.34144
57.8625,0.34369
56.1375,0.34988
43.2,0.342
42.4125,0.34425
34.275,0.34594
34.125,0.3465
28.05,0.34425
255.15,0.12038
64.6875,0.33806
56.625,0.34031
43.65,0.3465
43.1625,0.34706
34.5375,0.34087
34.35,0.34031
28.6875,0.34312
255.225,0.12319
78.4125,0.34256
56.5875,0.34312
43.9125,0.33806
43.125,0.33694
34.8,0.33806
34.35,0.34481
30.0,0.34312
252.5625,0.16988
79.125,0.33581
56.7,0.33919
44.4375,0.33975
43.05,0.34031
34.875,0.33637
34.0875,0.33919
30.1125,0.35213
250.8,0.18056
78.9,0.3375
56.4375,0.34087
44.1,0.3375
43.05,0.33694
34.6125,0.34144
34.0875,0.342
28.875,0.34538
254.25,0.1485
78.2625,0.34087
56.3625,0.34312
43.65,0.33862
42.8625,0.34031
34.275,0.3375
33.9375,0.34031
28.5,0.342
254.8875,0.11869
77.625,0.3375
56.1375,0.34312
43.275,0.34256
42.7125,0.33975
34.0875,0.34538
33.9,0.3465
27.9375,0.33919
254.8875,0.1215
61.3875,0.33356
56.1,0.33919
43.05,0.34256
41.925,0.34369
34.0125,0.34425
33.5625,0.34312
139.05,0.34425
83.8125,0.34087
56.6625,0.34031
46.95,0.33806
42.825,0.33862
34.8,0.34931
33.9375,0.34481
29.175,0.35044000000000003
254.85,0.14456
77.475,0.33862
56.2125,0.34144
43.275,0.3375
42.5625,0.34144
34.0875,0.33412
33.7875,0.33806
162.1875,0.34144
81.8625,0.33187
56.5875,0.33356
44.7375,0.33299999999999996
42.9375,0.33919
34.5,0.342
34.0125,0.33525
28.1625,0.34087
255.0375,0.11306
58.65,0.33694
55.725,0.33131
42.7875,0.34087
35.625,0.33469
33.825,0.33975
29.625,0.33469
254.4,0.14175
76.9125,0.342
55.725,0.33244
42.9,0.34481
41.8875,0.342
33.8625,0.33862
33.0375,0.33525
248.4375,0.19856
77.85,0.34087
55.7625,0.34031
42.825,0.342
41.775,0.34144
33.8625,0.34031
33.0375,0.34312
249.15,0.19519
77.85,0.33862
55.9875,0.3375
42.8625,0.33694
41.5875,0.33075
33.825,0.33862
32.5125,0.33919
252.4875,0.16480999999999998
77.1375,0.33581
55.7625,0.33469
42.8625,0.33975
37.875,0.33525
33.8625,0.33525
29.5125,0.33187
254.85,0.12319
68.8875,0.32906
55.5,0.33469
42.6,0.33412
35.1,0.33412
33.7875,0.33975
28.1625,0.33694
254.8125,0.11644000000000003
57.4875,0.33356
53.1375,0.33131
42.6375,0.33131
34.125,0.33637
33.75,0.33131
27.825,0.33075
97.6125,0.32738
55.9875,0.33412
43.4625,0.33075
42.45,0.33356
33.6375,0.3375
33.375,0.33131
237.8625,0.27225
77.2125,0.32962
55.3875,0.33019
42.3375,0.34087
38.8875,0.342
33.4875,0.33806
28.35,0.33356
254.475,0.12431
57.7125,0.3375
52.7625,0.33975
42.1875,0.33637
33.75,0.33244
33.225,0.33694
93.6375,0.33694
78.225,0.33637
55.275,0.33187
42.5625,0.33862
41.7375,0.33356
33.4125,0.342
31.3125,0.33525
254.5125,0.1395
72.1875,0.33637
55.1625,0.33131
42.3375,0.34425
34.35,0.33469
33.6375,0.33694
27.5625,0.33525
107.0625,0.3285
55.8375,0.33806
43.3875,0.32906
42.15,0.33637
33.6375,0.3375
33.0375,0.33131
249.15,0.19013
76.3125,0.33637
55.2,0.34031
42.2625,0.33637
34.7625,0.33412
33.4875,0.342
27.7125,0.34087
245.8125,0.12319
56.175,0.33975
45.15,0.33356
42.15,0.33525
33.6,0.34312
33.1875,0.33187
235.275,0.28800000000000003
77.25,0.33581
55.2375,0.33075
42.4875,0.34425
40.0875,0.33862
33.525,0.3375
28.9875,0.34425
254.475,0.12712
60.975,0.34144
55.125,0.32962
42.5625,0.3375
34.2375,0.33412
33.75,0.33581
27.75,0.33469
109.65,0.32738
56.0625,0.33806
43.9125,0.33356
42.4125,0.33356
33.9,0.33244
33.525,0.33694
226.425,0.30994
78.0,0.33525
55.5,0.33075
42.825,0.33356
41.7,0.34369
33.525,0.33469
32.6625,0.33919
251.9625,0.16594
76.6875,0.33806
55.3875,0.33637
42.6,0.342
37.9875,0.33299999999999996
33.7125,0.34144
30.3,0.342
254.6625,0.12712
75.525,0.33862
55.425,0.33412
42.525,0.342
36.525,0.33862
33.6375,0.3375
28.8375,0.33525
254.7,0.11531
66.9,0.33581
55.425,0.33862
42.6375,0.34256
35.1375,0.33975
33.825,0.33694
28.5375,0.342
254.7,0.12319
62.025,0.33637
55.5375,0.33525
42.6375,0.33637
35.5875,0.34538
33.7125,0.34369
28.7625,0.33975
254.625,0.12488
70.6125,0.34312
55.6125,0.34144
42.8625,0.34538
36.9,0.34538
33.7875,0.33975
30.825,0.34031
252.6,0.16030999999999998
77.5875,0.33975
56.025,0.34031
43.125,0.33525
42.3375,0.3375
34.05,0.342
33.525,0.34369
231.15,0.3015
79.575,0.34312
56.325,0.34031
43.8375,0.34087
42.7875,0.33637
34.1625,0.34369
33.9,0.3375
27.9375,0.33469
173.025,0.21319
57.3,0.3375
54.7125,0.342
42.7125,0.342
34.9875,0.33637
33.8625,0.34425
29.5125,0.34594
252.975,0.14906
77.7,0.33244
55.9125,0.34087
43.2375,0.34256
42.4875,0.33919
34.05,0.34819
33.75,0.34369
41.625,0.342
90.975,0.33187
56.625,0.34144
46.95,0.33806
42.7875,0.33862
34.8,0.33919
33.9375,0.34706
29.4375,0.34594
253.7625,0.135
78.225,0.33806
56.3625,0.34312
43.425,0.34538
42.7875,0.34087
34.2375,0.33694
33.975,0.34369
28.05,0.33637
253.1625,0.11644000000000003
58.875,0.33244
55.8375,0.34031
42.8625,0.3375
40.2375,0.34031
33.9,0.34144
33.4875,0.34594
165.525,0.34087
87.825,0.34144
56.925,0.33694
51.3375,0.34875
43.05,0.34087
35.925,0.34819
33.975,0.35269
33.075,0.34144
237.4125,0.27844
81.3,0.34087
56.775,0.342
46.9125,0.34538
43.2,0.34425
35.7,0.34031
34.35,0.34763
33.1125,0.33862
238.125,0.27899999999999997
81.0375,0.33975
56.8875,0.34312
46.05,0.34144
43.2375,0.34144
36.15,0.34312
34.3125,0.33919
33.4875,0.34312
207.825,0.324
95.25,0.34144
57.1125,0.33919
54.6,0.34087
43.05,0.33694
39.4125,0.34988
34.2375,0.34706
33.825,0.34819
30.825,0.34988
224.7375,0.14231
59.1,0.3375
56.25,0.34594
43.425,0.34425
42.825,0.34706
34.3875,0.34425
34.3125,0.35213
28.7625,0.34819
255.1125,0.12206
79.2,0.342
56.8875,0.34144
44.475,0.34538
43.3875,0.34425
35.55,0.342
34.4625,0.34256
33.675,0.35325
123.6,0.34538
155.25,0.25987
59.025,0.33862
56.3625,0.34144
43.5375,0.34819
43.1625,0.34988
34.65,0.34312
34.2,0.34087
30.1875,0.35044000000000003
245.1,0.24806
83.1375,0.33806
57.825,0.34369
56.25,0.33975
43.6875,0.34256
42.975,0.34369
34.6125,0.34538
34.3125,0.35044000000000003
29.625,0.35437
248.3625,0.21488
84.3375,0.33581
58.0875,0.34087
56.6625,0.34538
43.575,0.34031
42.9,0.34144
34.5,0.34819
34.425,0.3465
29.025,0.34538
249.75,0.19069
81.525,0.34256
57.6375,0.34706
54.75,0.34763
43.6125,0.35325
43.2375,0.34931
34.7625,0.34875
34.6125,0.34425
28.9125,0.34706
251.475,0.18562
81.7875,0.34819
58.05,0.34144
55.3125,0.34594
43.6875,0.34538
43.2,0.3465
34.875,0.34988
34.6125,0.35044000000000003
30.15,0.34819
232.65,0.306
111.1875,0.33469
59.5875,0.34594
57.525,0.34481
44.25,0.35100000000000003
43.95,0.34256
35.8875,0.34538
34.9125,0.34763
34.5,0.34369
28.6125,0.34425
253.9125,0.14794000000000002
82.2375,0.34031
58.575,0.35213
57.525,0.35269
44.925,0.35213
44.2125,0.34875
41.25,0.35044000000000003
35.1,0.34312
34.9875,0.342
32.625,0.35100000000000003
71.925,0.34312
255.2625,0.12431
79.6875,0.34931
58.0875,0.3465
49.6125,0.35381
44.25,0.35269
43.9125,0.34819
36.075,0.34706
35.175,0.34875
34.875,0.35213
29.325,0.34763
246.2625,0.24637
158.0625,0.25425
71.4,0.34369
58.0875,0.35494000000000003
54.0,0.34819
44.325,0.35663
44.1375,0.34763
36.1875,0.35381
35.025,0.35494000000000003
35.025,0.35437
33.6375,0.35269
30.5625,0.35213
255.6375,0.13725
83.25,0.34425
59.5875,0.3465
58.3125,0.3465
46.2,0.35269
44.5875,0.34819
44.2875,0.35269
36.0375,0.35381
34.9875,0.35100000000000003
34.875,0.35269
30.5625,0.34931
122.25,0.35269
255.3375,0.12038
81.8625,0.35325
58.6875,0.35100000000000003
58.0875,0.34706
45.0375,0.34988
44.4375,0.34538
43.275,0.35100000000000003
35.325,0.35100000000000003
35.175,0.35044000000000003
34.8,0.35213
29.025,0.34763
252.9375,0.17944000000000002
88.2,0.34931
60.1875,0.35044000000000003
57.975,0.34988
45.6375,0.34763
44.325,0.35437
43.7625,0.34425
35.175,0.35381
34.875,0.3555
34.5,0.3555
28.6875,0.35213
252.8625,0.17438
86.7,0.34369
59.9625,0.34931
57.9,0.34706
45.3,0.34706
44.175,0.34538
41.5875,0.3465
35.1375,0.3465
34.9875,0.34875
30.675,0.35044000000000003
169.275,0.34425
252.3,0.12094
72.0,0.34031
57.675,0.34256
45.3375,0.35494000000000003
43.8375,0.34988
41.625,0.35100000000000003
34.65,0.34931
34.65,0.34819
29.325,0.34706
247.7625,0.22837
86.2125,0.34312
58.425,0.34594
57.225,0.35044000000000003
44.0625,0.34706
43.4625,0.34875
34.7625,0.34425
34.4625,0.34481
30.2625,0.34481
238.3125,0.27675
85.6875,0.34481
57.9,0.34031
56.25,0.33919
43.7625,0.33806
42.8625,0.34369
34.5375,0.34988
34.425,0.34425
28.35,0.34144
255.0,0.11925
74.775,0.34031
56.55,0.34594
43.575,0.3375
43.05,0.34144
34.4625,0.34425
34.05,0.34481
28.2,0.342
254.8875,0.12375
76.425,0.33581
56.6625,0.34481
43.5375,0.33862
42.825,0.342
34.35,0.34481
33.9,0.33694
28.0875,0.33581
137.7,0.29981
57.0375,0.33356
47.2125,0.34706
42.7875,0.34312
34.4625,0.34594
33.975,0.342
28.0875,0.34144
254.625,0.1215
58.6875,0.33637
55.5375,0.33525
42.9,0.33581
34.6875,0.33581
33.825,0.3375
27.8625,0.34706
254.5875,0.12263
57.3,0.34087
49.1625,0.33299999999999996
42.7125,0.3375
34.0875,0.34087
33.6375,0.34425
32.3625,0.33862
80.8125,0.33244
55.8375,0.33919
42.9375,0.33975
41.6625,0.33975
33.6375,0.34256
30.0,0.33862
254.025,0.13837
67.125,0.33637
55.35,0.33919
42.45,0.34031
34.2375,0.33581
33.675,0.33187
29.3625,0.34087
80.1,0.33637
55.7625,0.33299999999999996
42.825,0.33131
40.0125,0.3375
33.45,0.34087
28.0875,0.33581
254.4375,0.126
56.85,0.342
46.125,0.33469
42.225,0.33806
33.75,0.3375
33.45,0.33806
237.675,0.27787
77.25,0.33806
55.5,0.33299999999999996
42.5625,0.33975
34.725,0.33694
33.6,0.33975
27.525,0.34594
140.7,0.28856
55.95,0.33919
43.05,0.33299999999999996
42.225,0.3375
33.7875,0.33806
33.3375,0.33919
244.8375,0.23906
77.5125,0.33581
55.65,0.33581
42.825,0.34031
39.15,0.33637
33.9375,0.33919
29.8125,0.34087
254.4375,0.1215
72.4125,0.33131
55.3125,0.33412
42.5625,0.34087
35.5875,0.34087
33.675,0.33581
28.5375,0.34087
254.3625,0.11925
58.9125,0.342
55.05,0.33806
42.7875,0.33694
34.65,0.33919
33.8625,0.34369
27.9375,0.34087
253.425,0.12431
57.525,0.33581
54.15,0.34087
42.6375,0.33919
34.35,0.33806
33.7125,0.34369
28.275,0.33975
254.4375,0.11756
59.55,0.33806
55.725,0.34425
43.0875,0.34312
36.825,0.33581
33.9,0.33862
32.325,0.34369
249.0,0.19125
78.525,0.33299999999999996
56.175,0.34763
43.5,0.34144
42.6375,0.34087
34.0875,0.34031
33.9,0.34481
28.0875,0.34875
254.55,0.12038
61.2375,0.3375
56.2125,0.34875
43.3875,0.342
42.6,0.33694
34.2375,0.34763
34.05,0.34087
28.2375,0.34031
243.4125,0.12431
58.9875,0.33806
56.025,0.33975
43.275,0.33919
42.7125,0.342
34.2375,0.35156
34.05,0.34538
28.2,0.34312
254.8875,0.11644000000000003
78.375,0.34312
56.7,0.342
44.1,0.33356
43.275,0.34706
35.325,0.34763
34.2375,0.34594
33.4125,0.34875
115.9125,0.33975
164.175,0.23344
59.4375,0.35044000000000003
56.625,0.34481
43.8,0.35213
43.5375,0.34369
35.325,0.34538
34.5,0.34481
33.8625,0.34312
39.225,0.34594
255.0,0.1215
77.1375,0.34087
56.9625,0.34594
44.925,0.34312
43.6125,0.3465
42.2625,0.34819
34.575,0.34144
34.6875,0.34988
30.6,0.34481
233.85,0.30375
147.8625,0.28012
63.7875,0.34256
57.4125,0.34369
45.3,0.34819
43.8,0.34538
43.4625,0.34931
34.95,0.35325
34.6875,0.35381
34.4625,0.35325
28.8375,0.3555
253.5375,0.15356
83.85,0.34763
59.6625,0.34312
58.0125,0.34819
45.9375,0.34538
44.2125,0.3465
43.9875,0.35437
35.8125,0.35437
35.1375,0.3555
34.9125,0.35213
33.4125,0.35213
31.5,0.35269
254.775,0.15131
91.0125,0.34538
67.65,0.34931
58.725,0.35213
58.35,0.34875
45.45,0.35775
44.7375,0.35044000000000003
44.4375,0.34481
36.975,0.36225
35.5875,0.35831
35.4375,0.36112
35.2875,0.35381
34.05,0.36225
29.3625,0.35831
243.525,0.25706
255.7125,0.12038
87.525,0.34875
79.35,0.34819
60.15,0.35325
59.1375,0.35044000000000003
58.9875,0.34988
47.1375,0.35831
45.675,0.35437
45.2625,0.35887
45.225,0.35044000000000003
45.075,0.35381
38.625,0.35606
36.6375,0.3555
36.1125,0.35606
36.1125,0.35381
36.1125,0.35213
36.225,0.35606
36.0,0.35775
34.9125,0.35831
30.6,0.36
29.775,0.35719
121.2,0.36056
243.675,0.26213000000000003
254.1375,0.162
256.1625,0.11699999999999999
188.175,0.18506
97.7625,0.36
87.6375,0.36506
85.8,0.35944
80.625,0.3645
64.3125,0.36394
63.0,0.36394
62.25,0.36281
62.1,0.36
61.95,0.36562
61.875,0.36506
61.9125,0.35719
61.8,0.36731
61.9875,0.369
61.9875,0.36281
62.2125,0.37406
62.475,0.36281
63.225,0.36619
64.05,0.36675
67.425,0.36562
82.2375,0.36562
87.3375,0.36506
89.925,0.36731
112.725,0.36562
224.9625,0.12938
256.725,0.11588
254.8125,0.1665
244.65,0.26381
135.45,0.36675
31.2375,0.37575
33.525,0.36169
37.125,0.37125
37.3875,0.37799999999999995
37.4625,0.36731
37.6125,0.37237
37.875,0.37125
38.325,0.37969
43.65,0.37631
47.5875,0.37519
48.1125,0.37294
48.3375,0.37744
50.55,0.3735
63.6375,0.37012
64.1625,0.37462
67.35,0.37799999999999995
106.125,0.36844
256.0875,0.153
186.0,0.37575
33.9375,0.38081
38.175,0.37913
38.2875,0.37969
38.4,0.37631
41.7375,0.38419
48.45,0.37631
48.9375,0.37799999999999995
53.7,0.38306
64.575,0.37406
69.9375,0.38194
257.1,0.12319
218.9625,0.36112
37.6125,0.38925
38.7375,0.38081
38.9625,0.38756
43.725,0.38138
49.4625,0.38194
50.3625,0.38869
65.2125,0.38363
70.125,0.38363
257.4375,0.12038
34.725,0.38869
38.8875,0.38475
38.925,0.39319
41.85,0.38812
49.8,0.387
51.525,0.387
66.3375,0.38869
102.8625,0.38025
235.3125,0.33581
38.9625,0.38756
39.375,0.38475
42.1125,0.38756
50.25,0.3825
54.8625,0.38419
67.575,0.38925
257.925,0.12206
33.825,0.38869
39.6375,0.38419
40.0125,0.38644
50.25,0.38812
51.975,0.387
67.4625,0.38531
257.8875,0.11869
34.575,0.39487
39.675,0.39094
41.4375,0.39206
50.625,0.38812
66.975,0.38869
91.95,0.38981
225.15,0.37294
39.8625,0.39769
40.575,0.39206
51.075,0.39881
59.925,0.39262
75.525,0.38756
234.9375,0.34312
40.125,0.39375
40.8375,0.39544
51.1875,0.38587
67.8,0.39487
104.2125,0.38306
36.2625,0.38644
40.4625,0.39881
51.0,0.39487
52.8375,0.3915
70.05,0.39431
243.9375,0.3105
40.6125,0.39487
42.7125,0.39206
52.05,0.39656
68.8125,0.39206
254.4,0.18619
40.35,0.39994
41.325,0.39994
51.7125,0.40106
68.925,0.39487
256.3125,0.17156
40.6125,0.40106
41.5125,0.40669
52.1625,0.41063
69.4875,0.39656
252.6375,0.23344
40.8,0.40219
44.7,0.40556
52.9125,0.40388
72.5625,0.39881
54.825,0.40219
41.1375,0.40669
52.35,0.39712
69.4875,0.39825
258.4875,0.11925
40.95,0.40219
42.2625,0.39937
52.9875,0.39769
72.3375,0.4005
40.875,0.39656
41.5875,0.40162
52.95,0.40275
70.4625,0.39937
251.325,0.24975
41.475,0.40162
52.575,0.39937
69.675,0.40838
258.6375,0.13612
41.325,0.40669
50.2875,0.40444
57.4875,0.40556
251.6625,0.12544
41.475,0.40444
45.525,0.40669
56.2875,0.40838
257.925,0.11869
41.55,0.40838
50.8875,0.41288
64.0125,0.4005
258.0375,0.14231
41.85,0.41063
53.2875,0.40781
71.3625,0.41006
247.0875,0.30769
41.9625,0.414
53.775,0.414
72.7125,0.41006
39.4125,0.41344
42.7125,0.41456
54.825,0.41231
184.425,0.19575
42.3375,0.41681
54.0375,0.41063
72.4125,0.40669
193.4625,0.40219
42.825,0.41456
54.75,0.40781
121.5375,0.39881
42.6375,0.40894
54.45,0.41512
73.2375,0.40894
40.35,0.42019
43.875,0.41512
60.9,0.41344
253.5375,0.24075
42.975,0.41681
55.2375,0.41681
201.825,0.15581
43.125,0.41794
55.1625,0.41119
78.6375,0.41288
